parsed_date,date_str,btc_price,fgi_value,fgi_class,btc_return,Elite Pro,Pro,dumb_buy_ratio,smart_buy_ratio,Whale Retail / Losing,fgi_value_lag,smart_buy_ratio_lag,dumb_buy_ratio_lag,pos_contrarian_ls,pos_contrarian_lo,pos_smart_ls,pos_smart_lo,pos_fade_dumb_ls,pos_fade_dumb_lo,ret_benchmark,ret_contrarian_ls,ret_smart_ls,ret_fade_dumb_ls,ret_contrarian_lo,ret_smart_lo,ret_fade_dumb_lo,cum_benchmark,cum_contrarian_ls,cum_smart_ls,cum_fade_dumb_ls,cum_contrarian_lo,cum_smart_lo,cum_fade_dumb_lo
2024-07-29,2024-07-29,67342.42857142857,74.0,Greed,0.042266911794782036,,0.3333333333333333,0.5,0.5416666666666666,,71.0,1.0,0.5,-1,0,1,1,0,0,0.042266911794782036,-0.042266911794782036,0.042266911794782036,0.0,0.0,0.042266911794782036,0.0,1.6085039010050655,0.6194194551639315,0.62919709281098,1.0560468515945165,1.0060702004831044,1.1054674575208765,1.0698067212240574
2024-07-30,2024-07-30,67342.42857142857,67.0,Greed,0.0,,,0.5,1.0,,74.0,0.5416666666666666,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6085039010050655,0.6194194551639315,0.62919709281098,1.0560468515945165,1.0060702004831044,1.1054674575208765,1.0698067212240574
2024-07-31,2024-07-31,67342.42857142857,61.0,Greed,0.0,,0.35,0.5,1.0,,67.0,1.0,0.5,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6085039010050655,0.6194194551639315,0.62919709281098,1.0560468515945165,1.0060702004831044,1.1054674575208765,1.0698067212240574
2024-08-01,2024-08-01,63362.6875,52.0,Neutral,-0.05909708271372105,,0.7352941176470589,0.0,1.0,,61.0,1.0,0.5,0,0,1,1,0,0,-0.05909708271372105,-0.0,-0.05909708271372105,-0.0,-0.0,-0.05909708271372105,-0.0,1.5134460129220262,0.6194194551639315,0.5920133801738967,1.0560468515945165,1.0060702004831044,1.0401375557464383,1.0698067212240574
2024-08-02,2024-08-02,63966.083333333336,57.0,Greed,0.009522888897876003,,0.0,0.5,0.875,,52.0,1.0,0.0,0,0,1,1,1,1,0.009522888897876003,0.0,0.009522888897876003,0.009522888897876003,0.0,0.009522888897876003,0.009522888897876003,1.527858391156016,0.6194194551639315,0.5976510578193488,1.066103468433203,1.0060702004831044,1.0500426701283199,1.0799943717724751
2024-08-03,2024-08-03,63966.083333333336,37.0,Fear,0.0,,1.0,0.0,1.0,,57.0,0.875,0.5,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.527858391156016,0.6194194551639315,0.5976510578193488,1.066103468433203,1.0060702004831044,1.0500426701283199,1.0799943717724751
2024-08-04,2024-08-04,58118.6,34.0,Fear,-0.09141537246952491,,0.8148148148148148,0.0,0.3838383838383838,,37.0,1.0,0.0,0,1,1,1,1,1,-0.09141537246952491,-0.0,-0.09141537246952491,-0.09141537246952491,-0.09141537246952491,-0.09141537246952491,-0.09141537246952491,1.3881886472477998,0.6194194551639315,0.5430165637619875,0.9686452227753293,0.9140999183754518,0.954052628329645,0.9812662840119037
2024-08-05,2024-08-05,51425.36363636364,26.0,Fear,-0.1151651341160379,,0.631578947368421,0.5,0.47540983606557374,,34.0,0.3838383838383838,0.0,0,1,-1,0,1,1,-0.1151651341160379,-0.0,0.1151651341160379,-0.1151651341160379,-0.1151651341160379,-0.0,-0.1151651341160379,1.2283177155091456,0.6194194551639315,0.6055531391548669,0.8570910657835491,0.8088274786802836,0.954052628329645,0.8682586208101267
2024-08-06,2024-08-06,52748.0,17.0,Extreme Fear,0.02571953351635825,,,0.037037037037037035,0.9375,,26.0,0.47540983606557374,0.5,1,1,-1,0,0,0,0.02571953351635825,0.02571953351635825,-0.02571953351635825,0.0,0.02571953351635825,0.0,0.0,1.2599094741619197,0.6353506346017046,0.5899785948964373,0.8570910657835491,0.8296301441271526,0.954052628329645,0.8682586208101267
2024-08-07,2024-08-07,52748.0,29.0,Fear,0.0,,1.0,0.0,0.5238095238095238,,17.0,0.9375,0.037037037037037035,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2599094741619197,0.6353506346017046,0.5899785948964373,0.8570910657835491,0.8296301441271526,0.954052628329645,0.8682586208101267
2024-08-08,2024-08-08,52748.0,20.0,Extreme Fear,0.0,,0.0,0.5,1.0,,29.0,0.5238095238095238,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2599094741619197,0.6353506346017046,0.5899785948964373,0.8570910657835491,0.8296301441271526,0.954052628329645,0.8682586208101267
2024-08-09,2024-08-09,59570.0,48.0,Neutral,0.12933191779783115,0.0,0.28169014084507044,0.5,0.4722222222222222,,20.0,1.0,0.5,1,1,1,1,0,0,0.12933191779783115,0.12933191779783115,0.12933191779783115,0.0,0.12933191779783115,0.12933191779783115,0.0,1.4228559827069378,0.7175217506488121,0.6662816580340633,0.8570910657835491,0.9369278017300083,1.0774420844315793,0.8682586208101267
2024-08-10,2024-08-10,59570.0,40.0,Fear,0.0,0.0,,0.5,1.0,,48.0,0.4722222222222222,0.5,0,1,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.4228559827069378,0.7175217506488121,0.6662816580340633,0.8570910657835491,0.9369278017300083,1.0774420844315793,0.8682586208101267
2024-08-11,2024-08-11,59570.0,39.0,Fear,0.0,,,0.5,0.6666666666666666,,40.0,1.0,0.5,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4228559827069378,0.7175217506488121,0.6662816580340633,0.8570910657835491,0.9369278017300083,1.0774420844315793,0.8682586208101267
2024-08-12,2024-08-12,59570.0,25.0,Fear,0.0,0.0,,0.5,0.8297872340425532,,39.0,0.6666666666666666,0.5,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4228559827069378,0.7175217506488121,0.6662816580340633,0.8570910657835491,0.9369278017300083,1.0774420844315793,0.8682586208101267
2024-08-13,2024-08-13,59570.0,31.0,Fear,0.0,0.0,,0.5,0.9090909090909091,,25.0,0.8297872340425532,0.5,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4228559827069378,0.7175217506488121,0.6662816580340633,0.8570910657835491,0.9369278017300083,1.0774420844315793,0.8682586208101267
2024-08-14,2024-08-14,59570.0,30.0,Fear,0.0,0.0,,0.5,0.7916666666666666,,31.0,0.9090909090909091,0.5,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4228559827069378,0.7175217506488121,0.6662816580340633,0.8570910657835491,0.9369278017300083,1.0774420844315793,0.8682586208101267
2024-08-15,2024-08-15,59570.0,29.0,Fear,0.0,,,0.5,1.0,,30.0,0.7916666666666666,0.5,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4228559827069378,0.7175217506488121,0.6662816580340633,0.8570910657835491,0.9369278017300083,1.0774420844315793,0.8682586208101267
2024-08-16,2024-08-16,57296.625,27.0,Fear,-0.038163085445694134,,,0.5,0.9142857142857143,,29.0,1.0,0.5,1,1,1,1,0,0,-0.038163085445694134,-0.038163085445694134,-0.038163085445694134,-0.0,-0.038163085445694134,-0.038163085445694134,-0.0,1.3685554082619757,0.6901389067696574,0.6408542941876105,0.8570910657835491,0.9011717459761397,1.0363235701006301,0.8682586208101267
2024-08-17,2024-08-17,57296.625,25.0,Fear,0.0,,0.0,1.0,0.5,,27.0,0.9142857142857143,0.5,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3685554082619757,0.6901389067696574,0.6408542941876105,0.8570910657835491,0.9011717459761397,1.0363235701006301,0.8682586208101267
2024-08-18,2024-08-18,57296.625,31.0,Fear,0.0,,0.0,0.5,0.0,,25.0,0.5,1.0,1,1,0,1,-1,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.3685554082619757,0.6901389067696574,0.6408542941876105,0.8570910657835491,0.9011717459761397,1.0363235701006301,0.8682586208101267
2024-08-19,2024-08-19,58542.625,28.0,Fear,0.021746481577230803,,,0.5,0.375,,31.0,0.0,0.5,0,1,-1,0,0,0,0.021746481577230803,0.0,-0.021746481577230803,0.0,0.021746481577230803,0.0,0.0,1.3983166732351644,0.6901389067696574,0.6269179680853704,0.8570910657835491,0.9207690607479307,1.0363235701006301,0.8682586208101267
2024-08-20,2024-08-20,58542.625,30.0,Fear,0.0,,0.0,0.5,0.625,,28.0,0.375,0.5,1,1,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.3983166732351644,0.6901389067696574,0.6269179680853704,0.8570910657835491,0.9207690607479307,1.0363235701006301,0.8682586208101267
2024-08-21,2024-08-21,58542.625,26.0,Fear,0.0,,0.38620689655172413,0.5,0.5,,30.0,0.625,0.5,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3983166732351644,0.6901389067696574,0.6269179680853704,0.8570910657835491,0.9207690607479307,1.0363235701006301,0.8682586208101267
2024-08-22,2024-08-22,58542.625,26.0,Fear,0.0,,,0.5,0.5,,26.0,0.5,0.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3983166732351644,0.6901389067696574,0.6269179680853704,0.8570910657835491,0.9207690607479307,1.0363235701006301,0.8682586208101267
2024-08-23,2024-08-23,58542.625,34.0,Fear,0.0,,,0.5,0.0,,26.0,0.5,0.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3983166732351644,0.6901389067696574,0.6269179680853704,0.8570910657835491,0.9207690607479307,1.0363235701006301,0.8682586208101267
2024-08-24,2024-08-24,63616.0,56.0,Greed,0.08666121479861899,,,0.5,0.0,,34.0,0.0,0.5,0,1,-1,0,0,0,0.08666121479861899,0.0,-0.08666121479861899,0.0,0.08666121479861899,0.0,0.0,1.5194964948108873,0.6901389067696574,0.5725884953920103,0.8570910657835491,1.0005640261013298,1.0363235701006301,0.8682586208101267
2024-08-25,2024-08-25,64367.0,54.0,Neutral,0.011805206237424537,,,0.5,0.47058823529411764,,56.0,0.0,0.5,0,0,-1,0,0,0,0.011805206237424537,0.0,-0.011805206237424537,0.0,0.0,0.0,0.0,1.5374344643091735,0.6901389067696574,0.565828970114731,0.8570910657835491,1.0005640261013298,1.0363235701006301,0.8682586208101267
2024-08-26,2024-08-26,64367.0,55.0,Greed,0.0,,,0.5,1.0,,54.0,0.47058823529411764,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.5374344643091735,0.6901389067696574,0.565828970114731,0.8570910657835491,1.0005640261013298,1.0363235701006301,0.8682586208101267
2024-08-27,2024-08-27,64367.0,48.0,Neutral,0.0,,,0.5,0.98,,55.0,1.0,0.5,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5374344643091735,0.6901389067696574,0.565828970114731,0.8570910657835491,1.0005640261013298,1.0363235701006301,0.8682586208101267
2024-08-28,2024-08-28,60363.5,30.0,Fear,-0.062198020724905656,,,0.5,1.0,,48.0,0.98,0.5,0,1,1,1,0,0,-0.062198020724905656,-0.0,-0.062198020724905656,-0.0,-0.062198020724905656,-0.062198020724905656,-0.0,1.4418090836348874,0.6901389067696574,0.530635528104783,0.8570910657835491,0.9383309240692842,0.9718662952098029,0.8682586208101267
2024-08-29,2024-08-29,60802.0,29.0,Fear,0.007264323639285308,,,0.5,0.0,,30.0,1.0,0.5,1,1,1,1,0,0,0.007264323639285308,0.007264323639285308,0.007264323639285308,0.0,0.007264323639285308,0.007264323639285308,0.0,1.4522828514444726,0.6951522991444947,0.5344902363154392,0.8570910657835491,0.9451472635824731,0.9789262465123202,0.8682586208101267
2024-08-30,2024-08-30,59242.0,34.0,Fear,-0.025657050754909427,0.0,,0.0,1.0,,29.0,0.0,0.5,1,1,-1,0,0,0,-0.025657050754909427,-0.025657050754909427,0.025657050754909427,-0.0,-0.025657050754909427,-0.0,-0.0,1.415021556614477,0.6773167413229524,0.548203679436588,0.8570910657835491,0.9208975722698739,0.9789262465123202,0.8682586208101267
2024-08-31,2024-08-31,59143.833333333336,29.0,Fear,-0.001657045114389577,0.0,0.2916666666666667,0.5,0.4444444444444444,,34.0,1.0,0.0,0,1,1,1,1,1,-0.001657045114389577,-0.0,-0.001657045114389577,-0.001657045114389577,-0.001657045114389577,-0.001657045114389577,-0.001657045114389577,1.412676802057333,0.6773167413229524,0.5472952812078872,0.8556708272204055,0.9193716034468908,0.9773041215581892,0.8668198771044867
2024-09-01,2024-09-01,59143.833333333336,26.0,Fear,0.0,,0.5833333333333334,0.5,0.5,,29.0,0.4444444444444444,0.5,1,1,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.412676802057333,0.6773167413229524,0.5472952812078872,0.8556708272204055,0.9193716034468908,0.9773041215581892,0.8668198771044867
2024-09-02,2024-09-02,59143.833333333336,26.0,Fear,0.0,,,0.5,1.0,,26.0,0.5,0.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.412676802057333,0.6773167413229524,0.5472952812078872,0.8556708272204055,0.9193716034468908,0.9773041215581892,0.8668198771044867
2024-09-03,2024-09-03,59143.833333333336,26.0,Fear,0.0,,,0.5,0.5,,26.0,1.0,0.5,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.412676802057333,0.6773167413229524,0.5472952812078872,0.8556708272204055,0.9193716034468908,0.9773041215581892,0.8668198771044867
2024-09-04,2024-09-04,56486.0,27.0,Fear,-0.044938469212062127,,,0.5,0.9117647058823529,,26.0,0.5,0.5,1,1,0,1,0,0,-0.044938469212062127,-0.044938469212062127,-0.0,-0.0,-0.044938469212062127,-0.044938469212062127,-0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-05,2024-09-05,56486.0,29.0,Fear,0.0,,,0.0,0.5,,27.0,0.9117647058823529,0.5,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-06,2024-09-06,56486.0,22.0,Extreme Fear,0.0,,,0.5,0.09523809523809523,,29.0,0.5,0.0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-07,2024-09-07,56486.0,22.0,Extreme Fear,0.0,,,0.5,0.5,,22.0,0.09523809523809523,0.5,1,1,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-08,2024-09-08,56486.0,29.0,Fear,0.0,,0.0,0.5,0.5,,22.0,0.5,0.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-09,2024-09-09,56486.0,26.0,Fear,0.0,,,0.5,1.0,,29.0,0.5,0.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-10,2024-09-10,56486.0,33.0,Fear,0.0,,0.0,0.5,1.0,,26.0,1.0,0.5,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-11,2024-09-11,56486.0,37.0,Fear,0.0,0.0,,0.5,0.5,,33.0,1.0,0.5,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-12,2024-09-12,56486.0,37.0,Fear,0.0,,,0.5,0.5,,37.0,0.5,0.5,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-13,2024-09-13,56486.0,37.0,Fear,0.0,,,0.5,0.5,,37.0,0.5,0.5,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-14,2024-09-14,56486.0,50.0,Neutral,0.0,0.0,,0.5,1.0,,37.0,0.5,0.5,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-15,2024-09-15,56486.0,50.0,Neutral,0.0,,,0.5,0.5,,50.0,1.0,0.5,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-16,2024-09-16,56486.0,50.0,Neutral,0.0,,,0.5,0.5,,50.0,0.5,0.5,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-17,2024-09-17,56486.0,50.0,Neutral,0.0,,,0.5,0.5,,50.0,0.5,0.5,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-18,2024-09-18,56486.0,45.0,Neutral,0.0,,,0.5,0.07586206896551724,,50.0,0.5,0.5,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-19,2024-09-19,56486.0,49.0,Neutral,0.0,,,0.5,1.0,,45.0,0.07586206896551724,0.5,0,1,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.3491932690814852,0.6468791637961967,0.5472952812078872,0.8556708272204055,0.8780564509509485,0.9333855703807251,0.8668198771044867
2024-09-20,2024-09-20,63495.75,54.0,Neutral,0.12409712141061502,0.0,,0.5,0.25,,49.0,1.0,0.5,0,1,1,1,0,0,0.12409712141061502,0.0,0.12409712141061502,0.0,0.12409712141061502,0.12409712141061502,0.0,1.5166242700010748,0.6468791637961967,0.615213050167399,0.8556708272204055,0.9870207289499822,1.0492160328311781,0.8668198771044867
2024-09-21,2024-09-21,63495.75,54.0,Neutral,0.0,0.0,,0.5,0.5,,54.0,0.25,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.5166242700010748,0.6468791637961967,0.615213050167399,0.8556708272204055,0.9870207289499822,1.0492160328311781,0.8668198771044867
2024-09-22,2024-09-22,62701.0,52.0,Neutral,-0.012516585755739551,,,0.5,1.0,,54.0,0.5,0.5,0,0,0,1,0,0,-0.012516585755739551,-0.0,-0.0,-0.0,-0.0,-0.012516585755739551,-0.0,1.4976413122663705,0.6468791637961967,0.615213050167399,0.8556708272204055,0.9870207289499822,1.0360834303799498,0.8668198771044867
2024-09-23,2024-09-23,63672.0,50.0,Neutral,0.015486196392402007,,,0.5,0.5,,52.0,1.0,0.5,0,0,1,1,0,0,0.015486196392402007,0.0,0.015486196392402007,0.0,0.0,0.015486196392402007,0.0,1.5208340797535023,0.6468791637961967,0.62474036028546,0.8556708272204055,0.9870207289499822,1.0521284218617273,0.8668198771044867
2024-09-24,2024-09-24,63672.0,54.0,Neutral,0.0,0.0,,0.5,1.0,,50.0,0.5,0.5,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5208340797535023,0.6468791637961967,0.62474036028546,0.8556708272204055,0.9870207289499822,1.0521284218617273,0.8668198771044867
2024-09-25,2024-09-25,63440.666666666664,59.0,Greed,-0.0036332035012773822,0.0,,0.5,1.0,,54.0,1.0,0.5,0,0,1,1,0,0,-0.0036332035012773822,-0.0,-0.0036332035012773822,-0.0,-0.0,-0.0036332035012773822,-0.0,1.5153085800500798,0.6468791637961967,0.6224705514210815,0.8556708272204055,0.9870207289499822,1.0483058251956259,0.8668198771044867
2024-09-26,2024-09-26,64457.333333333336,50.0,Neutral,0.016025472620086134,0.0,,0.5,0.0,,59.0,1.0,0.5,0,0,1,1,0,0,0.016025472620086134,0.0,0.016025472620086134,0.0,0.0,0.016025472620086134,0.0,1.539592116210654,0.6468791637961967,0.63244593619969,0.8556708272204055,0.9870207289499822,1.0651054214947753,0.8668198771044867
2024-09-27,2024-09-27,66105.8,61.0,Greed,0.025574540264361012,0.0,,0.5,0.0,,50.0,0.0,0.5,0,1,-1,0,0,0,0.025574540264361012,0.0,-0.025574540264361012,0.0,0.025574540264361012,0.0,0.0,1.5789664767773761,0.6468791637961967,0.6162714221393195,0.8556708272204055,1.0122633303242725,1.0651054214947753,0.8668198771044867
2024-09-28,2024-09-28,66105.8,64.0,Greed,0.0,0.0,,0.5,0.5,,61.0,0.0,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.5789664767773761,0.6468791637961967,0.6162714221393195,0.8556708272204055,1.0122633303242725,1.0651054214947753,0.8668198771044867
2024-09-29,2024-09-29,66105.8,64.0,Greed,0.0,,,0.5,0.5,,64.0,0.5,0.5,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5789664767773761,0.6468791637961967,0.6162714221393195,0.8556708272204055,1.0122633303242725,1.0651054214947753,0.8668198771044867
2024-09-30,2024-09-30,64236.9,61.0,Greed,-0.0282713468409731,0.0,,0.5,1.0,,64.0,0.5,0.5,0,0,0,1,0,0,-0.0282713468409731,-0.0,-0.0,-0.0,-0.0,-0.0282713468409731,-0.0,1.5343269678621336,0.6468791637961967,0.6162714221393195,0.8556708272204055,1.0122633303242725,1.0349934567014956,0.8668198771044867
2024-10-01,2024-10-01,62044.5,50.0,Neutral,-0.03412991598286963,,,0.5,1.0,,61.0,1.0,0.5,0,0,1,1,0,0,-0.03412991598286963,-0.0,-0.03412991598286963,-0.0,-0.0,-0.03412991598286963,-0.0,1.4819605173587478,0.6468791637961967,0.5952381302790609,0.8556708272204055,1.0122633303242725,0.9996692169814537,0.8668198771044867
2024-10-02,2024-10-02,60911.0,42.0,Fear,-0.018269145532641917,,,0.5,1.0,,50.0,1.0,0.5,0,1,1,1,0,0,-0.018269145532641917,-0.0,-0.018269145532641917,-0.0,-0.018269145532641917,-0.018269145532641917,-0.0,1.4548863649934916,0.6468791637961967,0.584363638250415,0.8556708272204055,0.9937701442252216,0.9814061145719174,0.8668198771044867
2024-10-03,2024-10-03,60294.0,37.0,Fear,-0.010129533253435352,,0.4,0.5,1.0,,42.0,1.0,0.5,0,1,1,1,0,0,-0.010129533253435352,-0.0,-0.010129533253435352,-0.0,-0.010129533253435352,-0.010129533253435352,-0.0,1.4401490451793204,0.6468791637961967,0.578444307344659,0.8556708272204055,0.9837037165030209,0.9714649286992364,0.8668198771044867
2024-10-04,2024-10-04,60294.0,41.0,Fear,0.0,,,0.5,0.0,,37.0,1.0,0.5,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4401490451793204,0.6468791637961967,0.578444307344659,0.8556708272204055,0.9837037165030209,0.9714649286992364,0.8668198771044867
2024-10-05,2024-10-05,62251.055555555555,49.0,Neutral,0.03245854571857154,0.0,,0.5,0.25,,41.0,0.0,0.5,0,1,-1,0,0,0,0.03245854571857154,0.0,-0.03245854571857154,0.0,0.03245854571857154,0.0,0.0,1.4868941888038305,0.6468791637961967,0.559668846349065,0.8556708272204055,1.0156333085586629,0.9714649286992364,0.8668198771044867
2024-10-06,2024-10-06,62166.40909090909,50.0,Neutral,-0.0013597595075464097,,,0.5,0.2727272727272727,,49.0,0.25,0.5,0,1,-1,0,0,0,-0.0013597595075464097,-0.0,0.0013597595075464097,-0.0,-0.0013597595075464097,-0.0,-0.0,1.484872370293889,0.6468791637961967,0.5604298613839658,0.8556708272204055,1.0142522915111694,0.9714649286992364,0.8668198771044867
2024-10-07,2024-10-07,63684.42857142857,50.0,Neutral,0.024418645096576208,,,0.5,0.0,,50.0,0.2727272727272727,0.5,0,1,-1,0,0,0,0.024418645096576208,0.0,-0.024418645096576208,0.0,0.024418645096576208,0.0,0.0,1.5211309417178074,0.6468791637961967,0.5467449234973073,0.8556708272204055,1.0390189582559697,0.9714649286992364,0.8668198771044867
2024-10-08,2024-10-08,62285.64705882353,49.0,Neutral,-0.02196426259892037,,,0.5,0.9444444444444444,,50.0,0.0,0.5,0,1,-1,0,0,0,-0.02196426259892037,-0.0,0.02196426259892037,-0.0,-0.02196426259892037,-0.0,-0.0,1.4877204222665745,0.6468791637961967,0.5587537725716288,0.8556708272204055,1.016197673011579,0.9714649286992364,0.8668198771044867
2024-10-09,2024-10-09,61800.92857142857,49.0,Neutral,-0.00778218594947222,,,0.5,0.7857142857142857,,49.0,0.9444444444444444,0.5,0,1,1,1,0,0,-0.00778218594947222,-0.0,-0.00778218594947222,-0.0,-0.00778218594947222,-0.00778218594947222,-0.0,1.4761427052996687,0.6468791637961967,0.5544054468135073,0.8556708272204055,1.0082894337587818,0.9639048079807082,0.8668198771044867
2024-10-10,2024-10-10,59323.25,39.0,Fear,-0.04009128388038552,,,0.5,1.0,,49.0,0.7857142857142857,0.5,0,1,1,1,0,0,-0.04009128388038552,-0.0,-0.04009128388038552,-0.0,-0.04009128388038552,-0.04009128388038552,-0.0,1.4169622490535394,0.6468791637961967,0.532178620660475,0.8556708272204055,0.9678658158363653,0.9252606266902852,0.8668198771044867
2024-10-11,2024-10-11,61563.2,32.0,Fear,0.037758383096003545,0.0,,0.5,0.0,,39.0,1.0,0.5,0,1,1,1,0,0,0.037758383096003545,0.0,0.037758383096003545,0.0,0.037758383096003545,0.037758383096003545,0.0,1.4704644524858776,0.6468791637961967,0.5522728248948761,0.8556708272204055,1.0044108640962408,0.9601969718965053,0.8668198771044867
2024-10-12,2024-10-12,62726.0,49.0,Neutral,0.018887907061361453,,,0.5,0.7,,32.0,0.0,0.5,0,1,-1,0,0,0,0.018887907061361453,0.0,-0.018887907061361453,0.0,0.018887907061361453,0.0,0.0,1.4982384484014666,0.6468791637961967,0.5418415471057461,0.8556708272204055,1.0233820831487124,0.9601969718965053,0.8668198771044867
2024-10-13,2024-10-13,62778.2,50.0,Neutral,0.0008321907980741727,,,0.5,1.0,,49.0,0.7,0.5,0,1,1,1,0,0,0.0008321907980741727,0.0,0.0008321907980741727,0.0,0.0008321907980741727,0.0008321907980741727,0.0,1.4994852686515472,0.6468791637961967,0.5422924626552618,0.8556708272204055,1.0242337323012227,0.9609960389808563,0.8668198771044867
